R-id,class,reactions,cluster
9106,4,CC(C)[C@H](NC(=O)[C@H](C)N(C)C(=O)OC(C)(C)C)C(=O)N1CCNC[C@H]1C(=O)N[C@@H]1CCCc2ccccc21.CN(C(=O)Cl)c1ccccc1>>CC(C)[C@H](NC(=O)[C@H](C)N(C)C(=O)OC(C)(C)C)C(=O)N1CCN(C(=O)N(C)c2ccccc2)C[C@H]1C(=O)N[C@@H]1CCCc2ccccc21.Cl,7
13357,3,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN(C(=O)OC(C)(C)C)[C@H](C(=O)O)CO1)C(c1ccccc1)c1ccccc1.NCc1ccccc1>>COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN(C(=O)OC(C)(C)C)[C@H](C(=O)NCc2ccccc2)CO1)C(c1ccccc1)c1ccccc1.O,2
15452,1,OCCCc1cnc(-c2ccccc2)c(-c2ccccc2)n1.Oc1ccc(Cn2ccnc2)cc1>>c1ccc(-c2ncc(CCCOc3ccc(Cn4ccnc4)cc3)nc2-c2ccccc2)cc1.O,23
756,2,BrC(Br)(Br)Br.C[C@H](c1ccccc1)N1C[C@@](CCO)(C(=O)OC(C)(C)C)C(F)C1=O>>C[C@H](c1ccccc1)N1C[C@@](CCBr)(C(=O)OC(C)(C)C)C(F)C1=O.OC(Br)(Br)Br,76
29398,2,CC(C)(C)OC(=O)N1CCC[C@@H](O)C1.O=[N+]([O-])c1ccc(F)cc1F>>CC(C)(C)OC(=O)N1CCC[C@@H](Oc2cc(F)ccc2[N+](=O)[O-])C1.F,64
14076,7,CC(=O)N1CCc2nc(Nc3ccc(C(F)(F)F)cc3)nc(-c3ccc(Cl)cc3)c2C1.O>>FC(F)(F)c1ccc(Nc2nc3c(c(-c4ccc(Cl)cc4)n2)CNCC3)cc1.CC(=O)O,18
2737,6,CC(C)(C)OC(=O)N1CC[C@H]1COc1cnc(Cl)c(Br)c1.O>>Clc1ncc(OC[C@@H]2CCN2)cc1Br.CC(C)(C)OC(=O)O,18
30784,6,ClCc1ccc2ccccc2n1.O=Cc1ccc(O)cc1>>O=Cc1ccc(OCc2ccc3ccccc3n2)cc1.Cl,9
25225,2,Cc1cccnc1CO.Cc1cnc(NS(=O)(=O)c2cccc(Cl)c2Cl)c(Br)n1>>Cc1cnc(NS(=O)(=O)c2cccc(Cl)c2Cl)c(OCc2ncccc2C)n1.Br,14
24284,1,COc1ccc(Cn2cc(Cl)nc(Cl)c2=O)cc1.Nc1ncc(Cl)cc1Br>>COc1ccc(Cn2cc(Cl)nc(Nc3ncc(Cl)cc3Br)c2=O)cc1.Cl,7
27619,1,CC(C)(C)OC(=O)N1CCC(CCO)CC1.CC(C)(C)c1cc(N)n(-c2ccc(O)cc2)n1>>CC(C)(C)OC(=O)N1CCC(CCOc2ccc(-n3nc(C(C)(C)C)cc3N)cc2)CC1.O,23
37370,7,COc1nc2ccc(C(O)c3cnc(C)n3C)cc2c(Cl)c1Cc1ccc(C(F)(F)F)cc1.[O]>>COc1nc2ccc(C(=O)c3cnc(C)n3C)cc2c(Cl)c1Cc1ccc(C(F)(F)F)cc1.O,8
29518,6,COc1c(-c2ccc([N+](=O)[O-])cc2)c(=O)c2ccc(Cl)cc2[nH]c1=O.I>>O=c1[nH]c2cc(Cl)ccc2c(=O)c(-c2ccc([N+](=O)[O-])cc2)c1O.CI,27
6945,7,COC(=O)c1ccc(CSc2ccccc2)cc1Nc1ccc(F)cc1.O>>O=C(O)c1ccc(CSc2ccccc2)cc1Nc1ccc(F)cc1.CO,23
19952,1,CC(C)(C)OC(=O)Nc1cncc(B2OC(C)(C)C(C)(C)O2)c1.O=C1NCc2cc(-c3ccc(I)s3)ccc21>>CC(C)(C)OC(=O)Nc1cncc(-c2ccc(-c3ccc4c(c3)CNC4=O)s2)c1.CC1(C)OB(I)OC1(C)C,49
45992,1,Clc1ccc(-n2nc3ccccc3c2Nc2ccccc2)cc1.O=C=NC1CCCCC1>>O=C(NC1CCCCC1)N(c1ccccc1)c1c2ccccc2nn1-c1ccc(Cl)cc1,10
13600,1,O=C(O)c1ccccc1O.OCC(Cl)(Cl)Cl>>O=C(OCC(Cl)(Cl)Cl)c1ccccc1O.O,23
36076,1,COc1nc(N)nc2nccnc12.O=C=NS(=O)(=O)Oc1ccccc1F>>COc1nc(NC(=O)NS(=O)(=O)Oc2ccccc2F)nc2nccnc12,10
12840,1,CC(C)CC(=O)Cl.Cc1nc(-c2sc(N)nc2-c2ccccc2)no1>>Cc1nc(-c2sc(NC(=O)CC(C)C)nc2-c2ccccc2)no1.Cl,7
42841,1,Cc1ccc(-n2nc(C(C)(C)C)cc2N)cc1.O=C(Cl)CCl>>Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)CCl)cc1.Cl,7
33185,1,CC(C)(C)OC(=O)N1CCC(C(=O)c2ccc(S(=O)(=O)c3ccc4cc(Br)ccc4c3)cc2)CC1.O>>O=C(c1ccc(S(=O)(=O)c2ccc3cc(Br)ccc3c2)cc1)C1CCNCC1.CC(C)(C)OC(=O)O,18
18382,2,COC(=O)C1(N2Cc3ccc(-c4ccc(N)cc4)cc3C2=O)CCC1.O=C(Cl)c1ccc(Cl)cc1>>COC(=O)C1(N2Cc3ccc(-c4ccc(NC(=O)c5ccc(Cl)cc5)cc4)cc3C2=O)CCC1.Cl,7
15850,6,NC12CC3CC(C1)CC(C#Cc1cnccn1)(C3)C2.O=C(O)c1ccccn1>>O=C(NC12CC3CC(CC(C#Cc4cnccn4)(C3)C1)C2)c1ccccn1.O,2
44090,8,COc1ccc(-c2cc(N)on2)cc1.Cc1ccccc1C(=O)Cl>>COc1ccc(-c2cc(NC(=O)c3ccccc3C)on2)cc1.Cl,7
12304,2,CC1(C)CCC(=O)Nc2ccc(N)cc21.CNC(=O)c1cccc(F)c1Nc1nc(Cl)ncc1Cl>>CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)C(C)(C)CCC(=O)N3)ncc1Cl.Cl,7
20017,2,O=C(Cl)c1cc(Br)ccc1Cl.c1ccc2c(c1)CCO2>>O=C(c1ccc2c(c1)CCO2)c1cc(Br)ccc1Cl.Cl,38
18199,1,COc1ccc(N)cn1.O=C(O)C1CCCc2c(OCc3ccccc3)cccc21>>COc1ccc(NC(=O)C2CCCc3c(OCc4ccccc4)cccc32)cn1.O,2
6381,1,COC(=O)c1ccc(-c2ccc(OC)c(B3OC(C)(C)C(C)(C)O3)c2)c(C)c1.C[C@H]1[C@@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)OC(=O)N1Cc1cc(Cl)ccc1Br>>COC(=O)c1ccc(-c2ccc(OC)c(-c3ccc(Cl)cc3CN3C(=O)O[C@H](c4cc(C(F)(F)F)cc(C(F)(F)F)c4)[C@@H]3C)c2)c(C)c1.CC1(C)OB(Br)OC1(C)C,15
10499,2,C[C@@H](N)c1cccc2ccccc12.O=C1CCCC(c2ccccn2)C1.[H].[H]>>C[C@@H](NC1CCCC(c2ccccn2)C1)c1cccc2ccccc12.O,12
30736,2,COc1c(C)cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc1CBr.N#C[Na]>>COc1c(C)cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc1CC#N.[Na]Br,58
5931,2,NCc1ccc(CO)cc1.O=C(O)c1ccc(N2CCCC2)cc1>>O=C(NCc1ccc(CO)cc1)c1ccc(N2CCCC2)cc1.O,2
33168,2,COC(=O)NCCCn1nc(C(C)=O)cc1-c1ccccn1.NC1CC1.[H].[H]>>COC(=O)NCCCn1nc(C(C)NC2CC2)cc1-c1ccccn1.O,12
46411,2,CCOC(=O)C1Oc2cccc(OC)c2C=C1CN[C@@H](CC(C)C)C(=O)OC>>COC(=O)[C@H](CC(C)C)N1CC2=Cc3c(OC)cccc3OC2C1=O.CCO,2
6471,3,CC(C)(C)OC(=O)c1ccc(F)c(Cl)c1.COC(=O)CS>>COC(=O)CSc1ccc(C(=O)OC(C)(C)C)cc1Cl.F,120
4784,7,C[C@@]1(c2cc(N)ccc2F)C[C@@H](C(F)(F)F)OC(NC(=O)c2ccccc2)=N1.Clc1ccc2nc(Cl)oc2c1>>C[C@@]1(c2cc(Nc3nc4ccc(Cl)cc4o3)ccc2F)C[C@@H](C(F)(F)F)OC(NC(=O)c2ccccc2)=N1.Cl,7
34043,8,CCOC(=O)CBr.NCCCN(Cc1ccccc1)C[C@H]1COc2cccnc2O1>>CCOC(=O)CNCCCN(Cc1ccccc1)C[C@H]1COc2cccnc2O1.Br,0
25084,1,CI.COC(=O)CNc1ccccc1>>COC(=O)CN(C)c1ccccc1.I,19
24528,1,C=CC(=O)N(C)C.COCCc1nc2cnc3ccc(Br)cc3c2n1CCCN1CCCC1=O>>COCCc1nc2cnc3ccc(C=CC(=O)N(C)C)cc3c2n1CCCN1CCCC1=O.Br,30
8337,6,C=CC[Sn](CCCC)(CCCC)CCCC.N#Cc1cc(Br)ccc1F>>C=CCc1ccc(F)c(C#N)c1.CCCC[Sn](Br)(CCCC)CCCC,42
1117,2,COc1cc(COc2nn(-c3ccccc3)cc2/C=C/CO)ccc1OCc1nc(-c2ccco2)oc1C.[O]>>COc1cc(COc2nn(-c3ccccc3)cc2/C=C/C=O)ccc1OCc1nc(-c2ccco2)oc1C.O,8
27368,3,CC1(C)C=C(C=O)C(C)(C)CC1.[H].[H]>>CC1(C)C=C(CO)C(C)(C)CC1,32
37614,2,COC(=O)c1ccc(Cl)c(N)c1NCCCO.COc1cc(C)c(N=C=S)cn1>>COC(=O)c1ccc(Cl)c(NC(=S)Nc2cnc(OC)cc2C)c1NCCCO,10
1225,6,COC(=O)c1cc(-c2ccc(NC(=O)OCc3ccccc3)c(F)c2)ccn1.O>>O=C(Nc1ccc(-c2ccnc(C(=O)O)c2)cc1F)OCc1ccccc1.CO,23
46586,1,O=c1ccn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]1.[H].[H]>>O=c1ccn([C@H]2CC[C@@H](CO)O2)c(=O)[nH]1,21
8912,2,CCOC(=O)c1cc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)c(=O)n(-c2cccc(C(F)(F)F)c2)c1C.O>>Cc1c(C(=O)O)cc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)c(=O)n1-c1cccc(C(F)(F)F)c1.CCO,23
2165,9,C1COCCN1.CS(=O)(=O)OCC1CN(c2ccc3cc(-c4ccccc4C(F)(F)F)[nH]c(=O)c3c2)C(=O)O1>>O=C1OC(CN2CCOCC2)CN1c1ccc2cc(-c3ccccc3C(F)(F)F)[nH]c(=O)c2c1.CS(=O)(=O)O,2
38493,1,CS(=O)(=O)Cc1ncc(Oc2ccc(F)cc2F)c(Cl)n1.Cn1cc(B2OC(C)(C)C(C)(C)O2)c2ccccc2c1=O>>Cn1cc(-c2nc(CS(C)(=O)=O)ncc2Oc2ccc(F)cc2F)c2ccccc2c1=O.CC1(C)OB(Cl)OC1(C)C,1
42804,6,Oc1ccc2c(c1)C(O)CC(c1cc(F)ccc1F)O2.[H].[H]>>Oc1ccc2c(c1)CCC(c1cc(F)ccc1F)O2.O,37
39274,3,C#CC(C)(C)NC(C)(C)C.CCc1cc2cc(C(=O)OC(C)C)ccn2c1C(=O)c1ccc(I)cc1>>CCc1cc2cc(C(=O)OC(C)C)ccn2c1C(=O)c1ccc(C#CC(C)(C)NC(C)(C)C)cc1.I,25
46408,7,O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1cccc(I)c1.OB(O)c1ccc(C(F)(F)F)cc1>>O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1cccc(-c2ccc(C(F)(F)F)cc2)c1.B(O)(O)I,49
21714,1,FC(F)(F)c1cc(-c2ccc(Cl)cc2)nc(Cl)n1.c1cc[nH]c1>>FC(F)(F)c1cc(-c2ccc(Cl)cc2)nc(-n2cccc2)n1.Cl,7
1689,7,C[C@H]1[C@@H](C/C=C/c2ccc(Cl)cc2)C(=O)N1OC1CCCCO1.[H].[H]>>C[C@H]1[C@@H](CCCc2ccc(Cl)cc2)C(=O)N1OC1CCCCO1,21
41148,2,CN.Clc1cc(Cl)ncn1>>CNc1cc(Cl)ncn1.Cl,7
35353,2,CC(C)(C)NC(=O)C1(c2cccc(O)c2)CC1.O=[N+]([O-])c1ccc(F)c(Cl)c1>>CC(C)(C)NC(=O)C1(c2cccc(Oc3ccc([N+](=O)[O-])cc3Cl)c2)CC1.F,64
36196,6,CC(=O)N1CCNCC1.CC(=O)c1ccnc(NC(=O)OC(C)(C)C)c1.[H].[H]>>CC(=O)N1CCN(C(C)c2ccnc(NC(=O)OC(C)(C)C)c2)CC1.O,12
41017,2,CI.O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)S1>>CN1C(=O)SC(=Cc2ccc([N+](=O)[O-])cc2)C1=O.I,19
15412,2,CCOCc1nc2c(N)nc3cc(Br)cnc3c2n1CC(C)C.OB(O)c1cccnc1>>CCOCc1nc2c(N)nc3cc(-c4cccnc4)cnc3c2n1CC(C)C.B(O)(O)Br,15
5916,7,Cc1cc2c(cc1CCl)[C@]1(OC2)O[C@H](COCc2ccccc2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1.O=Cc1ccc(B(O)O)cc1>>Cc1cc2c(cc1Cc1ccc(C=O)cc1)[C@]1(OC2)O[C@H](COCc2ccccc2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1.B(O)(O)Cl,1
44674,2,NS(=O)(=O)Cl.O=C(N[C@@H]1C[C@H](CO)[C@@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1)c1ccncc1>>NS(=O)(=O)OC[C@H]1C[C@@H](NC(=O)c2ccncc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OC(=O)c1ccccc1.Cl,31
26728,8,COc1cc2c(c([N+](=O)[O-])c1O)C(=O)c1ccccc1C2=O.I>>O=C1c2ccccc2C(=O)c2c1cc(O)c(O)c2[N+](=O)[O-].CI,27
26175,2,CCOC(=O)N1CC[C@H]2[C@@H](C1)c1cccc3c1N2CC(=O)N3C.[H].[H].[H].[H]>>CCOC(=O)N1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCN3C.O,22
33600,2,CC(=O)O.Nc1ccc2nc(Nc3ccc(S(N)(=O)=O)cc3)ncc2c1>>CC(=O)Nc1ccc2nc(Nc3ccc(S(N)(=O)=O)cc3)ncc2c1.O,2
31969,3,COc1ccc(C(c2ccc(OC)cc2)c2cnccc2C(=O)Cl)cc1.NC12CC3CC(CC1C3)C2>>COc1ccc(C(c2ccc(OC)cc2)c2cnccc2C(=O)NC23CC4CC(CC2C4)C3)cc1.Cl,7
34616,8,COc1ccc(-c2nc3cc(Br)ccc3o2)cc1[N+](=O)[O-].Cc1cc(B(O)O)ccc1Cl>>COc1ccc(-c2nc3cc(-c4ccc(Cl)c(C)c4)ccc3o2)cc1[N+](=O)[O-].B(O)(O)Br,15
46489,1,CC1=C[C@@H](CO[Si](C)(C)C(C)(C)C)N(C(=O)OC(C)(C)C)CC1=O.[H].[H]>>CC1=C[C@@H](CO[Si](C)(C)C(C)(C)C)N(C(=O)OC(C)(C)C)C[C@H]1O,32
20325,1,CCc1cc2c(N3CCN(C(=O)Cc4ccccc4)CC3)nc(Cl)nc2s1.CNC(=O)CS>>CCc1cc2c(N3CCN(C(=O)Cc4ccccc4)CC3)nc(SCC(=O)NC)nc2s1.Cl,65
45531,5,CC(=O)OC(C)=O.Clc1ccc2c(c1)CNCc1nnc(N3CCC(c4ccccc4)CC3)n1-2>>CC(=O)N1Cc2cc(Cl)ccc2-n2c(nnc2N2CCC(c3ccccc3)CC2)C1.CC(=O)O,2
3922,2,Fc1ccccn1.N[C@@H]1CC[C@@H](CNc2nc(NCc3ccccc3OC(F)(F)F)ncc2[N+](=O)[O-])CC1>>O=[N+]([O-])c1cnc(NCc2ccccc2OC(F)(F)F)nc1NC[C@@H]1CC[C@@H](Nc2ccccn2)CC1.F,16
19026,2,COC(=O)c1ccc(C#CC(=O)c2ccc3c(c2)C(C)(C)CCC3(C)C)cc1O.[H].[H]>>COC(=O)c1ccc(C#CC(O)c2ccc3c(c2)C(C)(C)CCC3(C)C)cc1O,32
18047,7,C[C@H](N)CO.Cc1nc(Cl)c([N+](=O)[O-])c(Cl)c1C>>Cc1nc(Cl)c([N+](=O)[O-])c(N[C@@H](C)CO)c1C.Cl,7
49758,2,CC(=O)Nc1nc(C)c(-c2cnc(Cl)c(N)c2)s1.O=C=Nc1ccccc1>>CC(=O)Nc1nc(C)c(-c2cnc(Cl)c(NC(=O)Nc3ccccc3)c2)s1,10
45909,7,CC(C)(C)OC(=O)N1CCC(N)CC1.O=S(=O)(Cl)c1ccc(Br)cn1>>CC(C)(C)OC(=O)N1CCC(NS(=O)(=O)c2ccc(Br)cn2)CC1.Cl,3
45337,1,COC(=O)c1ccc(Br)cc1.OB(O)c1ccc(C(F)(F)F)cc1>>COC(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1.B(O)(O)Br,15
36896,2,CC(C)Cc1c[nH]c2cc(Cl)ccc12.CCOC(=O)c1ccc(Br)s1>>CCOC(=O)c1ccc(-n2cc(CC(C)C)c3ccc(Cl)cc32)s1.Br,0
27542,1,CI.O=c1[nH]cc(Br)cc1Cl>>Cn1cc(Br)cc(Cl)c1=O.I,19
35434,2,C1CNCCNC1.O=S(=O)(Cl)c1c2ccccc2cc2ccccc12>>O=S(=O)(c1c2ccccc2cc2ccccc12)N1CCCNCC1.Cl,3
30064,1,CC1(C)OB(c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)OC1(C)C.Cc1cn(CC(=O)c2ccc(Br)cn2)cn1>>Cc1cn(CC(=O)c2ccc(-c3ccc(N4C[C@H](Cn5ccnn5)OC4=O)cc3F)cn2)cn1.CC1(C)OB(Br)OC1(C)C,15
4214,6,CCOC(=O)c1cc2ccc(B3OC(C)(C)C(C)(C)O3)cc2[nH]1.Cc1ccc(Cn2c(-c3cccc(Br)n3)cc(C(F)(F)F)c(C#N)c2=O)c(C)c1>>CCOC(=O)c1cc2ccc(-c3cccc(-c4cc(C(F)(F)F)c(C#N)c(=O)n4Cc4ccc(C)cc4C)n3)cc2[nH]1.CC1(C)OB(Br)OC1(C)C,15
28601,3,COc1ccc2c(CCN)c[nH]c2c1.O=C(O)c1cc(Cc2cccc(F)c2)on1>>COc1ccc2c(CCNC(=O)c3cc(Cc4cccc(F)c4)on3)c[nH]c2c1.O,2
42438,2,CC(=O)OC(C)=O.CCNC(=O)Nc1sc2c(c1C(=O)N1CCC(N3CCCC4(C3)CC(C)(C)OC4=O)CC1)CCNC2>>CCNC(=O)Nc1sc2c(c1C(=O)N1CCC(N3CCCC4(C3)CC(C)(C)OC4=O)CC1)CCN(C(C)=O)C2.CC(=O)O,2
31901,1,Cc1ccc(S(=O)(=O)OCC2Cc3c(Br)cccc3O2)cc1.OB(O)c1ccccc1C(F)(F)F>>Cc1ccc(S(=O)(=O)OCC2Cc3c(cccc3-c3ccccc3C(F)(F)F)O2)cc1.B(O)(O)Br,15
40365,9,BrCc1ccccc1.Cc1cccc(C=O)c1O>>Cc1cccc(C=O)c1OCc1ccccc1.Br,14
6006,2,CN.Fc1cncc(Br)c1>>CNc1cncc(Br)c1.F,16
48937,1,O=C(O)c1ccc([N+](=O)[O-])cc1Cl.c1ccc2c(c1)CCCCN2>>O=C(c1ccc([N+](=O)[O-])cc1Cl)N1CCCCc2ccccc21.O,2
48822,1,CCOc1ccc(CNCc2ccco2)cc1.N#Cc1ccc(S(=O)(=O)Cl)cc1>>CCOc1ccc(CN(Cc2ccco2)S(=O)(=O)c2ccc(C#N)cc2)cc1.Cl,3
40247,1,COC1CCC(CBr)CC1.I>>OC1CCC(CBr)CC1.CI,27
22655,6,Cc1ccc2nc(Cl)ccc2c1N.O=C(Cl)CC1CCCCC1>>Cc1ccc2nc(Cl)ccc2c1NC(=O)CC1CCCCC1.Cl,7
19565,1,CNCc1cn(C)c2ccccc12.O=C(O)/C=C/c1cnc2c(c1)OCCN2>>CN(Cc1cn(C)c2ccccc12)C(=O)/C=C/c1cnc2c(c1)OCCN2.O,2
41649,2,COc1ccc(C(NC2=N[C@](C)(c3cc(Br)ccc3F)C(F)(F)COC2)(c2ccccc2)c2ccc(OC)cc2)cc1.N=C(c1ccccc1)c1ccccc1>>COc1ccc(C(NC2=N[C@](C)(c3cc(N=C(c4ccccc4)c4ccccc4)ccc3F)C(F)(F)COC2)(c2ccccc2)c2ccc(OC)cc2)cc1.Br,0
8445,1,COCCOC(=O)Cl.c1ccc(C2NCCc3[nH]cnc32)cc1>>COCCOC(=O)N1CCc2[nH]cnc2C1c1ccccc1.Cl,7
37258,6,O=[N+]([O-])c1cccnc1Cl.OCCO>>O=[N+]([O-])c1cccnc1OCCO.Cl,9
22243,1,COC(=O)C1CN(C)C2Cc3cn(S(=O)(=O)c4ccccc4)c4cccc(c34)C12.O.[H].[H].[H].[H]>>CN1CC(CO)C2c3cccc4c3c(cn4S(=O)(=O)c3ccccc3)CC21.CO.O,4
40956,2,CN(C)C=O.Cc1cccc(C(C)C)c1Br.[H].[H]>>Cc1cccc(C(C)C)c1C=O.Br.CNC,106
10662,3,O=C(O)c1cccc(CCn2c(=O)[nH]c(=O)c3ccccc32)c1.c1cnc(N2CCNCC2)nc1>>O=C(c1cccc(CCn2c(=O)[nH]c(=O)c3ccccc32)c1)N1CCN(c2ncccn2)CC1.O,2
34634,10,COc1ccc(-c2c(-c3ccccc3)oc3ncnc(Cl)c23)cc1.Oc1cccc(O)c1>>COc1ccc(-c2c(-c3ccccc3)oc3ncnc(Oc4cccc(O)c4)c23)cc1.Cl,9
30238,1,O=C(CBr)Nc1cccc(F)c1.O=C(O[C@H]1CN2CCC1CC2)C1(c2cccs2)CCCCCC1.Cl>>Br.O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(c3cccs3)CCCCCC1)C2)Nc1cccc(F)c1.[Cl-],5
26388,1,CCCC(CC(=O)n1c2ccccc2c2ccccc21)C(=O)NC(CC(=O)OC(C)(C)C)C(O)CF.[O]>>CCCC(CC(=O)n1c2ccccc2c2ccccc21)C(=O)NC(CC(=O)OC(C)(C)C)C(=O)CF.O,8
47947,3,COCCCOc1cc(CC(NC=O)C2CCC2)ccc1OC>>COCCCOc1cc2c(cc1OC)C=NC(C1CCC1)C2.O,149
29638,2,CCOC(=O)c1c(C=O)c2cc(F)ccc2n1Cc1cccc2ccccc12.NO>>CCOC(=O)c1c(C=NO)c2cc(F)ccc2n1Cc1cccc2ccccc12.O,36
24131,6,ClCCOc1ccc(OCc2ccccc2)cc1.O[C@H]1CNCC[C@@]1(O)Cc1ccccc1>>O[C@H]1CN(CCOc2ccc(OCc3ccccc3)cc2)CC[C@@]1(O)Cc1ccccc1.Cl,7
16604,6,O=C(O)c1cc(Cl)nc(Cl)c1.c1cc2c(cn1)NCCO2>>O=C(c1cc(Cl)nc(Cl)c1)N1CCOc2ccncc21.O,2
23661,2,BrCc1ccccc1Br.O=C(Nc1c(F)cccc1F)c1cc[nH]n1>>O=C(Nc1c(F)cccc1F)c1ccn(Cc2ccccc2Br)n1.Br,0
3283,4,CC(C)(C)OC(=O)N1CCCC1c1ncc(-c2ccc3cc(Br)ccc3c2)[nH]1.COC(=O)NC(C(=O)N1C2CCC(C2)C1c1ncc(-c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)[nH]1)C(C)C>>COC(=O)NC(C(=O)N1C2CCC(C2)C1c1ncc(-c2ccc(-c3ccc4cc(-c5cnc(C6CCCN6C(=O)OC(C)(C)C)[nH]5)ccc4c3)cc2)[nH]1)C(C)C.CC1(C)OB(Br)OC1(C)C,15
27503,6,COC(=O)c1ccc2cnc(CCc3ccccc3)n2c1.O.[H].[H].[H].[H]>>OCc1ccc2cnc(CCc3ccccc3)n2c1.CO.O,4
17627,2,CNc1ccc(C(=O)O)cc1.COc1ccc(C(=O)Cl)cc1>>COc1ccc(C(=O)N(C)c2ccc(C(=O)O)cc2)cc1.Cl,7
13038,4,CC1(C)COB(c2cc(Cl)c(N)c([N+](=O)[O-])c2)OC1.Fc1cccc(F)c1Br>>Nc1c(Cl)cc(-c2c(F)cccc2F)cc1[N+](=O)[O-].CC1(C)COB(Br)OC1,15
18820,9,CN1CCNCC1c1nc(-c2ccc(F)cc2)no1.O=C(Cl)c1ccc(F)cc1>>CN1CCN(C(=O)c2ccc(F)cc2)CC1c1nc(-c2ccc(F)cc2)no1.Cl,7
13860,7,CI.Oc1ccc(Cl)cc1Br>>COc1ccc(Cl)cc1Br.I,41
14657,1,CC(C)(C)OC(=O)N1CCCC2(CCN2C(=O)OCc2ccccc2)C1.O>>O=C(OCc1ccccc1)N1CCC12CCCNC2.CC(C)(C)OC(=O)O,18
28620,1,CC1(C)OB(c2cn[nH]c2)OC1(C)C.CNCCC(c1ccc(Cl)cc1)c1ccc(Br)cc1>>CNCCC(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1.CC1(C)OB(Br)OC1(C)C,15
37047,3,CCOc1cc(C(C)(C)C#N)c(Cl)cc1C1=N[C@@H](c2ccc(Cl)cc2)[C@@H](c2ccc(Cl)cc2)N1C(=O)Cl.Cc1noc(C)c1C(=O)N1CCNCC1>>CCOc1cc(C(C)(C)C#N)c(Cl)cc1C1=N[C@@H](c2ccc(Cl)cc2)[C@@H](c2ccc(Cl)cc2)N1C(=O)N1CCN(C(=O)c2c(C)noc2C)CC1.Cl,7
43597,1,CC(C)(C)OC(=O)NC(CCN1CCC2(CC1)CCN(Cc1ccc(Br)cc1)C2=O)c1ccccc1.O>>NC(CCN1CCC2(CC1)CCN(Cc1ccc(Br)cc1)C2=O)c1ccccc1.CC(C)(C)OC(=O)O,18
43041,6,OC(c1ccc(Cl)nc1)C(F)(F)F.[O]>>O=C(c1ccc(Cl)nc1)C(F)(F)F.O,8
5167,9,CC(C)OC(=O)N1CCC(C(C)CO)CC1.CS(=O)(=O)Cl>>CC(C)OC(=O)N1CCC(C(C)COS(C)(=O)=O)CC1.Cl,31
43788,7,O=C(O)CCCC(=O)c1ccc(F)cc1.O=C1N[C@@H](c2ccccc2)CO1>>O=C(CCCC(=O)N1C(=O)OC[C@@H]1c1ccccc1)c1ccc(F)cc1.O,2
21851,1,C#CCOc1nc(Nc2cc(N)cc(C(=O)OC)c2)ncc1Br.CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)O>>C#CCOc1nc(Nc2cc(NC(=O)[C@@H](Cc3ccccc3)NC(=O)OC(C)(C)C)cc(C(=O)OC)c2)ncc1Br.O,2
9312,2,CCOC(=O)c1nc(C)ccc1Nc1cncnc1.Cc1csc(N)n1>>Cc1csc(NC(=O)c2nc(C)ccc2Nc2cncnc2)n1.CCO,2
39164,1,CCCn1ncc2c(N)cccc21.COc1ccc(S(C)(=O)=O)cc1N=C=S>>CCCn1ncc2c(NC(=S)Nc3cc(S(C)(=O)=O)ccc3OC)cccc21,10
34155,9,Cc1cc(C(=O)O)[nH]n1.Nc1cnc2[nH]c(I)cc2c1>>Cc1cc(C(=O)Nc2cnc3[nH]c(I)cc3c2)[nH]n1.O,2
36469,1,O=C([C@H]1COc2ccccc2O1)N1CCC[C@@H](c2ccccc2F)C1.[H].[H].[H].[H]>>Fc1ccccc1[C@@H]1CCCN(C[C@H]2COc3ccccc3O2)C1.O,22
